YearMonth,Revenue
2017-01,4654.30870967742
2017-02,5241.555357142856
2017-03,5371.617096774194
2017-04,5209.025
2017-05,5125.347096774194
2017-06,6014.127666666666
2017-07,4864.3677419354835
2017-08,4242.867096774194
2017-09,4691.422333333333
2017-10,4631.856129032259
2017-11,4652.201
2017-12,5596.627419354839
2018-01,9061.014516129033
2018-02,11110.063928571428
2018-03,8887.450645161289
2018-04,10286.662666666667
2018-05,9150.473870967742
2018-06,9992.873
2018-07,8685.167741935484
2018-08,10537.289999999999
2018-09,8911.786333333333
2018-10,9997.635483870969
2018-11,8854.187333333333
2018-12,9549.78677419355
2019-01,5655.3783870967745
2019-02,6466.708928571429
2019-03,6318.18064516129
2019-04,5731.752666666666
2019-05,6367.436774193548
2019-06,5871.979333333334
2019-07,6096.105161290323
2019-08,6924.7122580645155
2019-09,7021.195000000001
2019-10,6947.247419354839
2019-11,5749.538333333333
2019-12,6860.816129032258
2020-01,8639.97322580645
2020-02,7476.896551724138
2020-03,5313.331290322581
2020-04,0.0
2020-05,0.0
2020-06,1772.7363333333333
2020-07,2929.9783870967744
2020-08,3810.045806451613
2020-09,5188.6
2020-10,5796.42870967742
2020-11,6888.674
2020-12,8757.143225806452
2021-01,1840.6425806451612
2021-02,1578.7767857142858
2021-03,1887.8806451612904
2021-04,1868.0723333333333
2021-05,2423.484838709677
2021-06,2742.403
2021-07,2507.9929032258065
2021-08,3511.794516129032
2021-09,2633.286333333333
2021-10,2903.3532258064515
2021-11,3468.6583333333333
2021-12,3982.5087096774196
2022-01,1762.9587096774194
2022-02,1683.7721428571429
2022-03,1727.8270967741935
2022-04,2093.328
2022-05,1704.2245161290323
2022-06,1287.056
2022-07,1610.753870967742
2022-08,1600.4432258064514
2022-09,1465.0873333333334
2022-10,2059.441935483871
2022-11,2246.5426666666667
2022-12,3242.640967741935
