YearMonth,Revenue
2017-01,5067.225161290323
2017-02,5537.648214285714
2017-03,4831.260322580645
2017-04,5356.347333333333
2017-05,4653.975806451613
2017-06,5669.784666666667
2017-07,5587.906451612904
2017-08,4541.3854838709685
2017-09,5226.246
2017-10,4563.1145161290315
2017-11,5179.707333333334
2017-12,4720.254838709678
2018-01,10455.019354838709
2018-02,11386.605
2018-03,8996.002258064516
2018-04,10962.864333333333
2018-05,10673.945806451613
2018-06,8711.331
2018-07,10780.854193548386
2018-08,10602.179032258064
2018-09,9616.501333333332
2018-10,10102.817741935483
2018-11,8097.836333333334
2018-12,7370.070000000001
2019-01,6580.2119354838715
2019-02,6260.204642857143
2019-03,7017.513225806451
2019-04,6844.740000000001
2019-05,6937.785483870968
2019-06,6692.528
2019-07,5898.178387096774
2019-08,6142.086451612903
2019-09,5965.265
2019-10,6990.748709677419
2019-11,7746.237666666667
2019-12,7795.98064516129
2020-01,6976.153225806452
2020-02,5640.276551724138
2020-03,5677.244838709677
2020-04,0.0
2020-05,0.0
2020-06,2410.695
2020-07,3162.9112903225805
2020-08,4704.65
2020-09,4733.346666666666
2020-10,6543.97129032258
2020-11,7618.325666666667
2020-12,8229.121612903225
2021-01,2001.3551612903227
2021-02,1463.8389285714286
2021-03,2097.684193548387
2021-04,2277.3206666666665
2021-05,2238.611935483871
2021-06,2328.0040000000004
2021-07,3389.5570967741937
2021-08,2780.2425806451615
2021-09,2983.9693333333335
2021-10,2405.6209677419356
2021-11,3217.0049999999997
2021-12,3932.1806451612906
2022-01,2030.0535483870967
2022-02,1955.6532142857143
2022-03,1755.6154838709679
2022-04,1651.4959999999999
2022-05,2004.102258064516
2022-06,2003.2216666666668
2022-07,1477.367741935484
2022-08,1731.8161290322582
2022-09,1678.8923333333335
2022-10,2215.386129032258
2022-11,2106.052666666667
2022-12,3048.775483870968
