YearMonth,Revenue
2017-01,1897.8690322580646
2017-02,2077.5189285714287
2017-03,1811.7193548387097
2017-04,2130.8563333333336
2017-05,1779.0567741935486
2017-06,1979.4293333333333
2017-07,2366.1161290322584
2017-08,1995.9883870967742
2017-09,1787.5196666666666
2017-10,1682.638064516129
2017-11,1976.3323333333333
2017-12,1839.018064516129
2018-01,3505.642903225806
2018-02,4305.952142857143
2018-03,3422.9945161290325
2018-04,4314.264666666667
2018-05,3664.224516129032
2018-06,3750.147
2018-07,3735.5551612903228
2018-08,3816.6022580645163
2018-09,3073.881
2018-10,4040.019677419355
2018-11,4001.734
2018-12,2993.003870967742
2019-01,2661.630322580645
2019-02,2590.7042857142856
2019-03,2552.7083870967745
2019-04,2494.398
2019-05,2634.996451612903
2019-06,1897.6333333333334
2019-07,2551.0612903225806
2019-08,2509.892258064516
2019-09,2147.5386666666664
2019-10,2654.8729032258066
2019-11,2304.728
2019-12,2487.9196774193547
2020-01,3538.526129032258
2020-02,3165.058275862069
2020-03,2281.391935483871
2020-04,0.0
2020-05,0.0
2020-06,872.9266666666666
2020-07,1199.5800000000002
2020-08,1841.1251612903225
2020-09,1805.7083333333333
2020-10,2531.311612903226
2020-11,2425.8303333333333
2020-12,3399.937741935484
2021-01,654.6296774193548
2021-02,619.1842857142857
2021-03,701.8377419354839
2021-04,704.039
2021-05,973.2361290322581
2021-06,1128.4413333333332
2021-07,1114.1190322580646
2021-08,1190.471935483871
2021-09,1197.57
2021-10,1042.3387096774193
2021-11,1368.3553333333332
2021-12,1510.8938709677418
2022-01,673.323870967742
2022-02,529.7485714285714
2022-03,834.5725806451613
2022-04,746.2816666666666
2022-05,778.6693548387096
2022-06,778.2113333333333
2022-07,669.0264516129032
2022-08,730.9748387096774
2022-09,642.5353333333334
2022-10,801.0587096774193
2022-11,710.9106666666667
2022-12,976.2954838709677
