YearMonth,Revenue
2017-01,4812.960967741936
2017-02,6161.088571428571
2017-03,5815.053225806451
2017-04,4769.349666666666
2017-05,4600.011290322581
2017-06,5290.767000000001
2017-07,5562.887741935484
2017-08,5367.685806451614
2017-09,4872.021
2017-10,5305.086451612903
2017-11,5276.342666666666
2017-12,5708.230322580645
2018-01,9673.314516129032
2018-02,11156.594642857144
2018-03,11017.083548387098
2018-04,10195.622666666666
2018-05,11207.442903225807
2018-06,10605.418666666666
2018-07,9529.672258064516
2018-08,9551.624516129032
2018-09,10049.317000000001
2018-10,12072.104838709678
2018-11,11177.365333333333
2018-12,12919.47
2019-01,6285.083225806451
2019-02,7129.9875
2019-03,6825.975161290323
2019-04,8354.338333333333
2019-05,6149.584516129032
2019-06,7588.509666666667
2019-07,7701.946451612903
2019-08,5642.767096774193
2019-09,8720.336666666666
2019-10,5553.480322580645
2019-11,6223.932333333333
2019-12,6080.106451612903
2020-01,8642.451935483872
2020-02,8230.984827586206
2020-03,6092.988709677419
2020-04,0.0
2020-05,0.0
2020-06,2299.8143333333333
2020-07,3724.768387096774
2020-08,5073.619677419355
2020-09,5150.031666666667
2020-10,6912.31935483871
2020-11,7414.532
2020-12,10232.696129032258
2021-01,2240.0883870967746
2021-02,1976.0049999999999
2021-03,2034.304193548387
2021-04,2868.3289999999997
2021-05,2746.7280645161286
2021-06,2904.836666666667
2021-07,3370.9451612903226
2021-08,2860.8209677419354
2021-09,2391.748
2021-10,3234.3648387096773
2021-11,3924.2473333333332
2021-12,4613.386774193548
2022-01,1912.8216129032257
2022-02,1865.9414285714286
2022-03,2284.847741935484
2022-04,1912.2176666666667
2022-05,1985.5467741935483
2022-06,2218.998
2022-07,1758.65
2022-08,2428.3999999999996
2022-09,2102.616666666667
2022-10,2528.6170967741937
2022-11,2766.335
2022-12,2768.1951612903226
