YearMonth,Revenue
2017-01,4891.439032258064
2017-02,5145.556071428572
2017-03,5215.017096774193
2017-04,4484.503
2017-05,4947.678064516129
2017-06,5452.296666666666
2017-07,5781.850967741936
2017-08,5283.131935483871
2017-09,5209.690666666666
2017-10,5802.97064516129
2017-11,4535.125666666666
2017-12,5256.466129032258
2018-01,11552.463548387097
2018-02,12148.696785714286
2018-03,11896.553870967742
2018-04,13107.034666666666
2018-05,11433.811290322581
2018-06,10989.545666666667
2018-07,9921.46870967742
2018-08,10982.7
2018-09,10851.589666666667
2018-10,10388.874516129032
2018-11,11078.958666666667
2018-12,10957.24
2019-01,6583.623870967742
2019-02,6186.509285714286
2019-03,6687.304838709678
2019-04,7158.614333333333
2019-05,7031.891612903226
2019-06,5864.9
2019-07,6891.914516129033
2019-08,7049.711290322581
2019-09,7734.461333333334
2019-10,6898.553548387097
2019-11,7834.955666666666
2019-12,6697.594193548388
2020-01,9916.178064516129
2020-02,6756.198965517241
2020-03,6764.38935483871
2020-04,0.0
2020-05,0.0
2020-06,2528.9066666666668
2020-07,3829.743548387097
2020-08,5154.366129032258
2020-09,5179.503
2020-10,5869.129032258064
2020-11,7421.766666666666
2020-12,8625.47806451613
2021-01,1860.8912903225805
2021-02,1944.3728571428571
2021-03,2549.781290322581
2021-04,2658.650666666667
2021-05,2523.312903225806
2021-06,2780.4796666666666
2021-07,2805.8854838709676
2021-08,3184.3206451612905
2021-09,3436.474
2021-10,2754.241612903226
2021-11,4106.0526666666665
2021-12,3507.9654838709675
2022-01,2021.835806451613
2022-02,1911.0653571428572
2022-03,1535.6051612903227
2022-04,2024.2223333333334
2022-05,2096.8048387096774
2022-06,2031.783
2022-07,2361.6390322580646
2022-08,1870.4119354838708
2022-09,2248.6343333333334
2022-10,2588.062258064516
2022-11,2904.4139999999998
2022-12,3750.5345161290325
